ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
24651,JC346830,07/13/2019 10:15:00 AM,078XX S MUSKEGON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0421,004,7,43,01A,1196484,1853562,2019,07/20/2019 04:13:10 PM,41.753050735,-87.555526554,"(41.753050735, -87.555526554)"
24645,JC346570,07/13/2019 02:55:00 AM,079XX S LOOMIS BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0612,006,21,71,01A,1168372,1852258,2019,07/20/2019 04:13:10 PM,41.750123609,-87.658583016,"(41.750123609, -87.658583016)"
24646,JC347770,07/13/2019 11:32:00 PM,085XX S ESCANABA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0423,004,10,46,01A,1196966,1848937,2019,07/20/2019 04:13:10 PM,41.740347415,-87.553913774,"(41.740347415, -87.553913774)"
24647,JC347770,07/13/2019 11:45:00 PM,085XX S ESCANABA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0423,004,10,46,01A,1196966,1848937,2019,07/20/2019 04:13:10 PM,41.740347415,-87.553913774,"(41.740347415, -87.553913774)"
24642,JC346537,07/13/2019 02:20:00 AM,028XX W WASHINGTON BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1222,012,27,27,01A,1157252,1900552,2019,07/20/2019 04:13:10 PM,41.882880585,-87.698023476,"(41.882880585, -87.698023476)"
24643,JC346582,07/13/2019 03:32:00 AM,016XX S LOOMIS ST,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,1233,012,25,31,01A,1167301,1892084,2019,07/20/2019 04:13:10 PM,41.85943364,-87.661366648,"(41.85943364, -87.661366648)"
24648,JC347994,07/14/2019 04:11:00 AM,015XX S DRAKE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1021,010,24,29,01A,1152953,1892307,2019,07/21/2019 04:11:41 PM,41.860341651,-87.714028096,"(41.860341651, -87.714028096)"
24649,JC348081,07/14/2019 06:32:00 AM,051XX W CHICAGO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1531,015,37,25,01A,1142126,1904847,2019,07/21/2019 04:11:41 PM,41.894960427,-87.753460758,"(41.894960427, -87.753460758)"
24652,JC348471,07/14/2019 06:11:00 PM,069XX S JEFFERY BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,0331,003,5,43,01A,1190743,1859341,2019,08/14/2019 04:09:36 PM,41.769049288,-87.576378338,"(41.769049288, -87.576378338)"
24653,JC350685,07/16/2019 12:50:00 AM,010XX W 115TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0524,005,34,53,01A,1171284,1828548,2019,07/23/2019 04:21:39 PM,41.684996717,-87.648603163,"(41.684996717, -87.648603163)"
24513,JC240092,04/27/2019 05:07:00 AM,112XX S HOMEWOOD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,2212,022,19,75,01A,1165396,1829840,2019,07/25/2019 04:04:18 PM,41.688668592,-87.670121265,"(41.688668592, -87.670121265)"
24656,JC354738,07/18/2019 08:40:00 PM,019XX E 75TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,false,false,0414,004,8,43,01A,1190591,1855629,2019,07/25/2019 04:14:04 PM,41.758866925,-87.577055116,"(41.758866925, -87.577055116)"
24655,JC353545,07/18/2019 04:42:00 AM,034XX W FULTON BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,1123,011,28,27,01A,1153410,1901785,2019,07/25/2019 04:14:04 PM,41.886341244,-87.712098747,"(41.886341244, -87.712098747)"
24657,JC356093,07/19/2019 08:31:00 PM,002XX W 105TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0512,005,34,49,01A,1176637,1834984,2019,07/26/2019 04:10:46 PM,41.702539626,-87.628814568,"(41.702539626, -87.628814568)"
24658,JC356345,07/20/2019 12:29:00 AM,062XX S LAFLIN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0713,007,16,67,01A,1167400,1863456,2019,07/27/2019 04:14:02 PM,41.780873262,-87.661824508,"(41.780873262, -87.661824508)"
24659,JC360346,07/22/2019 11:33:00 PM,114XX S LOWE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2233,022,34,49,01A,1174026,1828984,2019,07/29/2019 04:23:20 PM,41.686132926,-87.638552554,"(41.686132926, -87.638552554)"
24660,JC361223,07/23/2019 03:09:00 PM,000XX W 107TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0513,005,34,49,01A,1177978,1834020,2019,07/30/2019 04:30:04 PM,41.699864066,-87.623933281,"(41.699864066, -87.623933281)"
24661,JC363198,07/24/2019 08:24:00 PM,040XX S ELLIS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,0214,002,4,36,01A,1183168,1878399,2019,08/29/2019 03:58:33 PM,41.821525619,-87.603551263,"(41.821525619, -87.603551263)"
24662,JC364350,07/25/2019 06:37:00 PM,034XX S OAKLEY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0912,009,12,59,01A,1161581,1881895,2019,08/01/2019 04:18:50 PM,41.831594882,-87.682646388,"(41.831594882, -87.682646388)"
24663,JC364596,07/25/2019 08:55:00 PM,015XX S ALBANY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1022,010,24,29,01A,1155955,1892568,2019,08/01/2019 04:18:50 PM,41.860997913,-87.70300142,"(41.860997913, -87.70300142)"
24664,JC366132,07/26/2019 10:38:00 PM,075XX S STEWART AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0621,006,6,69,01A,1174929,1855022,2019,08/02/2019 04:14:40 PM,41.757564743,-87.634473052,"(41.757564743, -87.634473052)"
24665,JC366132,07/26/2019 10:36:00 PM,075XX S STEWART AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0621,006,6,69,01A,1174929,1855022,2019,08/02/2019 04:14:40 PM,41.757564743,-87.634473052,"(41.757564743, -87.634473052)"
24669,JC366984,07/27/2019 02:34:00 PM,067XX S WABASH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0322,003,6,69,01A,1177887,1860296,2019,11/08/2019 03:45:49 PM,41.771970728,-87.62347293,"(41.771970728, -87.62347293)"
24670,JC367378,07/27/2019 08:42:00 PM,015XX S KILDARE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1012,010,24,29,01A,1147967,1892196,2019,08/03/2019 04:10:00 PM,41.860134288,-87.732333465,"(41.860134288, -87.732333465)"
24666,JC366242,07/27/2019 12:50:00 AM,007XX N WALLER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1511,015,29,25,01A,1138190,1904523,2019,08/03/2019 04:10:00 PM,41.894143418,-87.767924691,"(41.894143418, -87.767924691)"
24668,JC366507,07/27/2019 07:22:00 AM,013XX S BLUE ISLAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1232,012,25,28,01A,1168795,1893797,2019,08/03/2019 04:10:00 PM,41.864102036,-87.655833034,"(41.864102036, -87.655833034)"
24667,JC366458,07/27/2019 05:09:00 AM,014XX W GARFIELD BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0934,009,20,61,01A,1167839,1868280,2019,08/03/2019 04:10:00 PM,41.79410148,-87.660076557,"(41.79410148, -87.660076557)"
24671,JC367807,07/28/2019 05:12:00 AM,032XX W DOUGLAS BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1022,010,24,29,01A,1154777,1893268,2019,08/04/2019 04:06:55 PM,41.862942442,-87.707306891,"(41.862942442, -87.707306891)"
24504,JC234030,04/22/2019 05:26:00 PM,007XX W 87TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0622,006,21,71,01A,1172981,1847252,2019,08/07/2019 03:58:37 PM,41.736286061,-87.641841032,"(41.736286061, -87.641841032)"
24681,JC358004,07/22/2019 05:31:00 PM,071XX S LAFAYETTE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0731,007,6,69,01A,1177069,1857833,2019,08/07/2019 03:58:37 PM,41.765230473,-87.626545636,"(41.765230473, -87.626545636)"
24672,JC372809,07/31/2019 05:32:00 PM,015XX S ST LOUIS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1021,010,24,29,01A,1153285,1892300,2019,08/07/2019 04:07:50 PM,41.860315864,-87.712809585,"(41.860315864, -87.712809585)"
24673,JC375311,08/02/2019 01:41:00 PM,033XX S CALIFORNIA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,TRAILER,false,false,0911,009,12,30,01A,1158228,1882372,2019,08/09/2019 04:18:38 PM,41.832972861,-87.69493592,"(41.832972861, -87.69493592)"
24674,JC376134,08/03/2019 12:38:00 AM,102XX S LAFAYETTE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0511,005,9,49,01A,1177730,1837014,2019,08/10/2019 04:09:39 PM,41.708085623,-87.624751147,"(41.708085623, -87.624751147)"
24675,JC376255,08/03/2019 02:36:00 AM,046XX W MONROE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1113,011,28,25,01A,1145499,1899162,2019,09/05/2019 03:55:00 PM,41.879296906,-87.741216562,"(41.879296906, -87.741216562)"
24676,JC376756,08/03/2019 01:56:00 PM,073XX S STEWART AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0732,007,6,68,01A,1174895,1856282,2019,08/10/2019 04:09:39 PM,41.761023091,-87.634560148,"(41.761023091, -87.634560148)"
24684,HH695279,05/16/2019 04:24:00 PM,000XX E GARFIELD BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,0225,002,20,40,01A,1177463,1868438,2019,11/06/2019 03:54:39 PM,41.7943228,-87.624781229,"(41.7943228, -87.624781229)"
24678,JC378474,08/04/2019 06:17:00 PM,054XX S WINCHESTER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0932,009,16,61,01A,1164284,1868498,2019,08/11/2019 04:09:37 PM,41.794775359,-87.673106456,"(41.794775359, -87.673106456)"
24677,JC377662,08/04/2019 04:17:00 AM,018XX S KILDARE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1012,010,24,29,01A,1147916,1890801,2019,08/11/2019 04:09:37 PM,41.856307213,-87.732556505,"(41.856307213, -87.732556505)"
24680,JC378754,08/05/2019 12:38:00 AM,056XX W BLOOMINGDALE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2531,025,29,25,01A,1138631,1911274,2019,08/12/2019 04:17:08 PM,41.912660986,-87.766141074,"(41.912660986, -87.766141074)"
24679,JC378746,08/05/2019 10:21:00 PM,068XX S WENTWORTH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0722,007,6,69,01A,1176145,1859527,2019,08/12/2019 04:17:08 PM,41.769899784,-87.629881576,"(41.769899784, -87.629881576)"
24691,JC391608,08/14/2019 04:42:00 AM,078XX S ESSEX AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0421,004,7,43,01A,1194220,1853474,2019,08/21/2019 04:26:07 PM,41.752865122,-87.563825944,"(41.752865122, -87.563825944)"
24692,JC392836,08/15/2019 07:30:00 PM,001XX E 61ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,true,0311,003,20,40,01A,1178535,1864609,2019,09/17/2019 04:10:05 PM,41.78379134,-87.620966612,"(41.78379134, -87.620966612)"
24694,JC395116,08/16/2019 04:42:00 PM,011XX S KOSTNER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1131,011,24,29,01A,1147229,1894525,2019,08/23/2019 04:06:28 PM,41.866539497,-87.734982912,"(41.866539497, -87.734982912)"
24693,JC395116,08/16/2019 07:55:00 PM,011XX S KOSTNER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1131,011,24,29,01A,1147229,1894525,2019,08/23/2019 04:06:28 PM,41.866539497,-87.734982912,"(41.866539497, -87.734982912)"
24695,JC395836,08/17/2019 04:37:00 AM,034XX W PIERCE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1422,014,26,23,01A,1153242,1910086,2019,08/24/2019 04:06:10 PM,41.90912332,-87.712495097,"(41.90912332, -87.712495097)"
24697,JC397904,08/18/2019 07:52:00 PM,099XX S CRILLY DR,0110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,false,false,0432,004,10,52,01A,1203752,1839918,2019,08/25/2019 04:16:29 PM,41.715427321,-87.52935993,"(41.715427321, -87.52935993)"
24696,JC397114,08/18/2019 04:52:00 AM,051XX S PRAIRIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0231,002,3,40,01A,1178914,1870931,2019,08/25/2019 04:16:29 PM,41.80113088,-87.619384581,"(41.80113088, -87.619384581)"
24698,JC399506,08/19/2019 11:13:00 PM,063XX S MAPLEWOOD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0825,008,16,66,01A,1160461,1862622,2019,08/26/2019 04:17:18 PM,41.778730533,-87.68728733,"(41.778730533, -87.68728733)"
24699,JC400707,08/20/2019 09:14:00 PM,087XX S COTTAGE GROVE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0632,006,8,44,01A,1183089,1847266,2019,08/27/2019 04:12:31 PM,41.73609565,-87.604808666,"(41.73609565, -87.604808666)"
24700,JC400798,08/20/2019 11:24:00 PM,006XX W 61ST PL,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0711,007,16,68,01A,1173098,1864111,2019,08/27/2019 04:12:31 PM,41.782546651,-87.640915234,"(41.782546651, -87.640915234)"
24701,JC402092,08/22/2019 12:02:00 AM,057XX S MAY ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0712,007,16,68,01A,1169629,1866831,2019,08/29/2019 04:06:41 PM,41.790086602,-87.653554734,"(41.790086602, -87.653554734)"
24702,JC403445,08/23/2019 12:50:00 AM,038XX W ADAMS ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1122,011,28,26,01A,1150761,1898736,2019,08/30/2019 04:05:10 PM,41.87802667,-87.721906346,"(41.87802667, -87.721906346)"
24703,JC404581,08/23/2019 08:57:00 PM,042XX W IOWA ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1111,011,37,23,01A,1147753,1905656,2019,08/30/2019 04:05:10 PM,41.897074192,-87.732773279,"(41.897074192, -87.732773279)"
24706,JC405768,08/24/2019 07:16:00 PM,002XX E 41ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0213,002,3,38,01A,1178393,1877867,2019,08/31/2019 04:06:01 PM,41.820175724,-87.621084441,"(41.820175724, -87.621084441)"
24705,JC405614,08/24/2019 05:13:00 PM,037XX W OHIO ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1122,011,27,23,01A,1151411,1903743,2019,08/31/2019 04:06:01 PM,41.891753676,-87.719388155,"(41.891753676, -87.719388155)"
24704,JC404800,08/24/2019 12:42:00 AM,095XX S UNIVERSITY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0511,005,8,50,01A,1185548,1841856,2019,08/31/2019 04:06:01 PM,41.721192538,-87.595969656,"(41.721192538, -87.595969656)"
24707,JC404005,08/24/2019 02:45:00 PM,007XX N PARKSIDE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1511,015,29,25,01A,1138544,1904373,2019,08/31/2019 04:06:01 PM,41.893725391,-87.766628178,"(41.893725391, -87.766628178)"
24710,JC407206,08/25/2019 09:59:00 PM,032XX W CONGRESS PKWY,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1134,011,28,27,01A,1154872,1897607,2019,09/01/2019 04:06:45 PM,41.87484722,-87.706841907,"(41.87484722, -87.706841907)"
24708,JC405126,08/25/2019 05:12:00 PM,022XX S KIRKLAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1013,010,22,29,01A,1147704,1888709,2019,09/01/2019 04:06:45 PM,41.850570565,-87.733388313,"(41.850570565, -87.733388313)"
24709,JC406242,08/25/2019 04:44:00 AM,082XX S MARYLAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0631,006,8,44,01A,1183337,1850588,2019,09/01/2019 04:06:45 PM,41.745205818,-87.603796917,"(41.745205818, -87.603796917)"
24711,JC407932,08/26/2019 03:30:00 PM,039XX W LAKE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1122,011,28,26,01A,1149883,1901429,2019,09/02/2019 04:03:45 PM,41.885433677,-87.725060094,"(41.885433677, -87.725060094)"
24712,JC410722,08/28/2019 01:42:00 PM,024XX W HARRISON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1135,011,28,28,01A,1160322,1897296,2019,09/04/2019 04:16:54 PM,41.873882904,-87.686840358,"(41.873882904, -87.686840358)"
24713,JC410953,08/28/2019 04:18:00 PM,056XX S SEELEY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0715,007,15,67,01A,1163655,1867291,2019,09/04/2019 04:16:54 PM,41.791476432,-87.67544687,"(41.791476432, -87.67544687)"
24714,JC411484,08/29/2019 12:56:00 AM,051XX W THOMAS ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1531,015,37,25,01A,1142078,1906844,2019,09/05/2019 04:01:50 PM,41.900441318,-87.753587489,"(41.900441318, -87.753587489)"
